CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,CUISINE DESCRIPTION,INSPECTION DATE,,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA
40604004,WRAP N RUN GRILL,Manhattan,1125,LEXINGTON AVENUE,10075,American,3/14/24,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,43,Z,3/14/24,3/16/24,Cycle Inspection / Re-inspection,40.77437085,-73.95930964,108,4,14000,1043239,1014130020,MN40
41431917,FOREST THAI CUISINE,Staten Island,1211,FOREST AVENUE,10310,Thai,3/13/24,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,19,Z,3/13/24,3/16/24,Cycle Inspection / Re-inspection,40.62638544,-74.13035167,501,49,14100,5006487,5002380206,SI22
50105573,SILVER PALACE,Manhattan,1430,SAINT NICHOLAS AVENUE,10033,Chinese,2/20/24,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,17,B,2/20/24,3/16/24,Cycle Inspection / Re-inspection,40.84966361,-73.93346235,112,10,26900,1063642,1021540007,MN35
50141450,LENG EARTH FOOD,Queens,20509,HOLLIS AVE,11412,Caribbean,1/31/24,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,53,N,,3/16/24,Pre-permit (Operational) / Initial Inspection,40.70701541,-73.75258487,412,27,51000,4233468,4109110033,QN07
50089311,POKE RESTAURANT,Manhattan,343,EAST   85 STREET,10028,Japanese,1/9/24,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,24,,,3/16/24,Cycle Inspection / Initial Inspection,40.77674463,-73.95116982,108,5,14601,1078630,1015480019,MN32
50117069,15 FLAVORS (FROZEN DLITE),Queens,90-15,QUEENS BOULEVARD,11373,Frozen Desserts,2/8/24,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,40,,,3/16/24,Cycle Inspection / Initial Inspection,40.73384018,-73.87157703,404,25,68300,4045999,4018600100,QN29
50088248,NEW GREAT WALL,Brooklyn,4425,5 AVENUE,11220,Chinese,1/29/24,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,10,A,1/29/24,3/16/24,Cycle Inspection / Re-inspection,40.64827493,-74.0070019,307,38,9600,3011239,3007390001,BK34
50144942,IHOP,Queens,2161,31ST ST,11105,American,3/7/24,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,30,N,,3/16/24,Pre-permit (Operational) / Initial Inspection,40.77688971,-73.90974844,401,22,11300,4016921,4008310001,QN72
50119792,LITTLE CHARLI,Manhattan,271,BLEECKER STREET,10014,Pizza,3/13/24,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,23,N,,3/16/24,Pre-permit (Operational) / Initial Inspection,40.73150212,-74.00315354,102,3,6700,1010132,1005900008,MN23
50059415,TRATTORIA IL GUSTO,Manhattan,625,COLUMBUS AVENUE,10024,Italian,1/4/24,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,20,,,3/16/24,Cycle Inspection / Initial Inspection,40.78927818,-73.97011999,107,6,17700,1031595,1012040001,MN12
50111920,Vin Sur Vingt,Manhattan,170,2 AVENUE,10003,Bottled Beverages,3/6/24,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,13,A,3/6/24,3/16/24,Pre-permit (Operational) / Initial Inspection,40.73020858,-73.98648406,103,2,4000,1006435,1004520006,MN22
50132982,SIX HAPPINESS CHINESE FOOD,Bronx,1378,CROSBY AVENUE,10461,Other,2/6/24,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,29,N,,3/16/24,Pre-permit (Operational) / Initial Inspection,40.84024906,-73.82955573,210,13,18400,2073940,2053640027,BX52
50125978,PITA GRILL,Brooklyn,1480,DEKALB AVENUE,11237,Mediterranean,1/11/24,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,10,A,1/11/24,3/16/24,Pre-permit (Operational) / Re-inspection,40.70153291,-73.92193999,304,37,42900,3326327,3032470010,BK77
50141713,KENNEDY FRIED CHICKEN,Bronx,3275,WESTCHESTER AVENUE,10461,Chicken,2/6/24,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,20,B,2/6/24,3/16/24,Pre-permit (Operational) / Re-inspection,40.85266075,-73.82770196,210,13,30000,2047750,2042490001,BX10
41042427,VILLAGE EAST CINEMAS,Manhattan,181,2 AVENUE,10003,American,3/12/24,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,19,Z,3/12/24,3/16/24,Cycle Inspection / Re-inspection,40.73063948,-73.98619171,103,2,4000,1006836,1004670031,MN22
50117478,SUNSET BAGELS,Brooklyn,8624,5 AVENUE,11209,American,1/11/24,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,97,,,3/16/24,Cycle Inspection / Initial Inspection,40.62128266,-74.02640045,310,47,16000,3153556,3060450044,BK31
50044714,THE HIDEOUT TAVERN,Bronx,143,EAST  233 STREET,10470,Irish,2/1/24,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,25,N,,3/16/24,Cycle Inspection / Initial Inspection,40.89642517,-73.87154746,212,11,44901,2018882,2033690024,BX62
40365525,DONUT PUB,Manhattan,203,WEST   14 STREET,10011,Donuts,2/23/24,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,23,Z,2/23/24,3/16/24,Cycle Inspection / Re-inspection,40.73874834,-74.00014434,104,3,8100,1013731,1007640036,MN13
50130679,TRINI DELITE,Queens,11002,LIBERTY AVE,11419,Caribbean,3/13/24,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,31,,,3/16/24,Cycle Inspection / Initial Inspection,40.68438585,-73.83200365,410,28,10000,4202402,4095330001,QN55
41464606,LINDA'S RESTAURANT BAKERY & LOUNGE,Brooklyn,5322,CHURCH AVENUE,11203,Caribbean,2/16/24,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,18,,,3/16/24,Cycle Inspection / Initial Inspection,40.65232528,-73.92721619,317,41,86200,3102980,3047010009,BK96
50098804,GYRO EXPRESS,Brooklyn,3160,CONEY ISLAND AVENUE,11235,Middle Eastern,1/23/24,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,83,,,3/16/24,Cycle Inspection / Compliance Inspection,40.57883598,-73.95971362,313,48,36200,3245015,3086780073,BK19
41074128,YER MAN'S IRISH PUB,Queens,7026,88 STREET,11385,Irish,1/30/24,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,12,A,1/30/24,3/16/24,Cycle Inspection / Re-inspection,40.71053482,-73.86483006,405,30,63700,4092502,4038090154,QN19
41677480,FUSION HK BAR-GRILL,Manhattan,688,10 AVENUE,10019,Mexican,1/11/24,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,35,,,3/16/24,Cycle Inspection / Initial Inspection,40.76355799,-73.99258885,104,3,12700,1026580,1010580002,MN15
50108361,SZECHUAN GOURMET,Manhattan,21,WEST   39 STREET,10018,Chinese,2/8/24,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,29,,,3/16/24,Cycle Inspection / Initial Inspection,40.75197687,-73.98320961,105,4,8400,1016043,1008410026,MN17
41604710,LITTLE CAESARS,Bronx,2537,DECATUR AVENUE,10458,Pizza,1/29/24,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,13,A,1/29/24,3/16/24,Cycle Inspection / Initial Inspection,40.86206537,-73.89157768,207,15,39901,2016326,2032750057,BX05
50106093,STEAM BOX,Brooklyn,6517,18 AVENUE,11204,Chinese,1/5/24,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,13,A,1/5/24,3/16/24,Cycle Inspection / Initial Inspection,40.61896046,-73.99033566,311,43,25200,3133885,3055540004,BK28
50145663,PLAYA BOWLS,Manhattan,89,EAST   42 STREET,10017,"Juice, Smoothies, Fruit Salads",2/27/24,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,13,A,2/27/24,3/16/24,Pre-permit (Operational) / Re-inspection,40.75209393,-73.97760435,105,4,9200,1035381,1012800001,MN19
50143244,Padoca Bakery,Manhattan,122,GRAND STREET,10013,Brazilian,1/24/24,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,12,A,1/24/24,3/16/24,Pre-permit (Operational) / Re-inspection,40.7207317,-74.00044373,102,1,4500,1079877,1004730001,MN24
50094936,GUANG JI BAKERY,Brooklyn,5013,7 AVENUE,11220,Bakery Products/Desserts,3/13/24,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,45,Z,3/13/24,3/16/24,Cycle Inspection / Re-inspection,40.6422996,-74.00604278,307,43,10800,3013388,3007940004,BK34
50087425,LOLA TAVERNA,Manhattan,210,AVENUE OF THE AMERICAS,10014,Greek,2/27/24,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,19,Z,2/27/24,3/16/24,Cycle Inspection / Re-inspection,40.72720107,-74.00333734,102,3,3700,1008101,1005190044,MN24
50045531,OLIVE'S,Manhattan,191,PRINCE STREET,10012,Sandwiches,1/31/24,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,20,,,3/16/24,Cycle Inspection / Initial Inspection,40.7265643,-74.00248584,102,1,4900,1008078,1005180043,MN24
50095254,THE BEST SICHUAN,Manhattan,47,WEST   39 STREET,10018,Chinese,1/9/24,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,16,,,3/16/24,Cycle Inspection / Initial Inspection,40.75222947,-73.98380869,105,4,8400,1016037,1008410013,MN17
50143540,EAST 21,Queens,7126,ROOSEVELT AVE,11372,Chinese/Japanese,1/3/24,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,33,N,,3/16/24,Pre-permit (Operational) / Initial Inspection,40.74654683,-73.89418804,404,25,26500,4311570,4013030010,QN50
50124304,PAUL'S DA BURGER JOINT,Manhattan,131,2 AVENUE,10003,Hamburgers,2/6/24,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,10,A,2/6/24,3/16/24,Cycle Inspection / Initial Inspection,40.72849874,-73.98775082,103,2,3800,1006677,1004630028,MN22
50143951,THE GRANOLA BAR,Manhattan,551,AMSTERDAM AVENUE,10024,American,2/26/24,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,32,N,,3/16/24,Pre-permit (Operational) / Initial Inspection,40.78806062,-73.97472488,107,6,17300,1032218,1012170064,MN12
50104465,EL POLLO II RESTAURANT,Staten Island,4168,VICTORY BOULEVARD,10314,Caribbean,2/6/24,Violations were cited in the following area(s).,04K,Evidence of rats or live rats in establishment's food or non-food areas.,Critical,24,,,3/16/24,Cycle Inspection / Initial Inspection,40.59079719,-74.1922077,502,50,29102,5041802,5026370050,SI05
50142844,KINGS COUNTY CAFE,Brooklyn,451,CLARKSON AVENUE,11203,American,2/26/24,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,10,A,2/26/24,3/16/24,Pre-permit (Operational) / Initial Inspection,40.655755,-73.9445804,309,40,80800,3327711,3048290001,BK60
50008761,MEADOWSWEET,Brooklyn,149,BROADWAY,11211,American,3/2/24,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,12,A,3/2/24,3/16/24,Cycle Inspection / Initial Inspection,40.710271,-73.9632986,301,34,54900,3063560,3024570039,BK73
50079125,VALERIO JUICE BAR,Queens,1439,COLLEGE POINT BLVD,11356,"Juice, Smoothies, Fruit Salads",2/16/24,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,54,,,3/16/24,Cycle Inspection / Re-inspection,40.7846469,-73.8457787,407,19,92900,4437973,4040850049,QN23
50045647,WU'S WONTON KING,Manhattan,165,EAST BROADWAY,10002,Chinese,1/9/24,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,38,,,3/16/24,Cycle Inspection / Initial Inspection,40.71405599,-73.99000799,103,1,600,1003627,1002840028,MN28
50035953,EL NUEVO PATIO,Bronx,1388,EDWARD L GRANT HIGHWAY,10452,Spanish,1/12/24,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,12,A,1/12/24,3/16/24,Cycle Inspection / Initial Inspection,40.84150469,-73.9222305,204,16,21302,2008724,2028730008,BX26
50093797,DOMINOS,Brooklyn,554,5 AVENUE,11215,Pizza,1/8/24,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,10,A,1/8/24,3/16/24,Cycle Inspection / Initial Inspection,40.66541855,-73.98944218,307,39,14100,3023919,3010470039,BK37
50145895,TANG PAVILION,Manhattan,65,WEST   55 STREET,10019,Chinese,1/29/24,Violations were cited in the following area(s).,04K,Evidence of rats or live rats in establishment's food or non-food areas.,Critical,49,N,,3/16/24,Pre-permit (Operational) / Initial Inspection,40.76249368,-73.97686804,105,4,10400,1034818,1012710007,MN17
50114726,MARINARA PIZZA,Manhattan,160,2 AVENUE,10003,Pizza,3/5/24,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,29,Z,3/5/24,3/16/24,Cycle Inspection / Re-inspection,40.72985454,-73.98673309,103,2,4000,1006433,1004520001,MN22
50080388,MACE,Manhattan,35,WEST    8 STREET,10011,American,1/23/24,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,25,N,,3/16/24,Cycle Inspection / Initial Inspection,40.73306118,-73.99825,102,3,6300,1009444,1005720061,MN23
50101002,RED GATE BAKERY,Manhattan,68,EAST    1 STREET,10003,Bakery Products/Desserts,2/15/24,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,11,A,2/15/24,3/16/24,Cycle Inspection / Initial Inspection,40.7234375,-73.98884489,103,2,3602,1006100,1004430041,MN22
50091360,UP TOP GRILL,Bronx,3257,WHITE PLAINS ROAD,10467,Caribbean,1/23/24,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,31,,,3/16/24,Cycle Inspection / Initial Inspection,40.8724093,-73.86713207,212,12,37400,2056223,2045950026,BX44
50144742,LITTLE MO/MO CAFE,Brooklyn,1158,MYRTLE AVENUE,11221,Asian/Asian Fusion,3/11/24,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,38,N,,3/16/24,Pre-permit (Operational) / Initial Inspection,40.6971377,-73.93369089,304,34,39300,3326266,3031930038,BK78
50143804,CREAMPANDA,Brooklyn,4505,8 AVENUE,11220,Chinese,1/23/24,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,29,,,3/16/24,Pre-permit (Operational) / Initial Inspection,40.64380664,-74.00089365,312,38,9400,3011762,3007510009,BK34
40750062,PANEANTICO BAKERY,Brooklyn,9124,3 AVENUE,11209,Bakery Products/Desserts,2/26/24,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,25,,,3/16/24,Cycle Inspection / Initial Inspection,40.61951889,-74.0326782,310,43,5800,3154705,3060850047,BK31
